SYMBOL	CATEGORY	LIST
ABCA1		Chemo
ABCA2		Chemo
ABCB1		Chemo
ABCC2		Chemo
ABCC3		Chemo
ABCC4		Chemo
ABCC5		Chemo
ABCC6		Chemo
ABCG2		Chemo
AQP1		Chemo
ATM		Chemo
BRCA1		Chemo
BRCA2		Chemo
CYP3A4		Chemo
DPYD		Chemo
ERCC1		Chemo
ERCC2		Chemo
GSTP1		Chemo
MAP2K2		Chemo
MTHFR		Chemo
PARP1		Chemo
PMS1		Chemo
PMS6		Chemo
TYMS		Chemo
XRCC1		Chemo
