TERM	SYMBOL	CATEGORY	LIST
p53	CCNE2		Manuela
PI3K-Akt	CCNE2		Manuela
p53	CCNG1		Manuela
FoxO	CCNG2		Manuela
p53	CCNG2		Manuela
Cell cycle	CCNH		Manuela
Chemokine	CCR1		Manuela
Cytokine-cytokine receptor interaction	CCR1		Manuela
Chemokine	CCR10		Manuela
Cytokine-cytokine receptor interaction	CCR10		Manuela
Chemokine	CCR2		Manuela
Cytokine-cytokine receptor interaction	CCR2		Manuela
Chemokine	CCR3		Manuela
Cytokine-cytokine receptor interaction	CCR3		Manuela
Chemokine	CCR4		Manuela
Cytokine-cytokine receptor interaction	CCR4		Manuela
Chemokine	CCR5		Manuela
Cytokine-cytokine receptor interaction	CCR5		Manuela
Chemokine	CCR6		Manuela
Cytokine-cytokine receptor interaction	CCR6		Manuela
Chemokine	CCR7		Manuela
Cytokine-cytokine receptor interaction	CCR7		Manuela
Chemokine	CCR8		Manuela
Cytokine-cytokine receptor interaction	CCR8		Manuela
Chemokine	CCR9		Manuela
Cytokine-cytokine receptor interaction	CCR9		Manuela
MAPK	CD14		Manuela
NF-kappa B	CD14		Manuela
PI3K-Akt	CD19		Manuela
Cytokine-cytokine receptor interaction	CD27		Manuela
AMPK	CD36		Manuela
PPAR	CD36		Manuela
Calcium	CD38		Manuela
Cytokine-cytokine receptor interaction	CD4		Manuela
Cytokine-cytokine receptor interaction	CD40		Manuela
NF-kappa B	CD40		Manuela
Cytokine-cytokine receptor interaction	CD40LG		Manuela
NF-kappa B	CD40LG		Manuela
Cytokine-cytokine receptor interaction	CD70		Manuela
p53	CD82		Manuela
Cell cycle	CDC14A		Manuela
Cell cycle	CDC14B		Manuela
Cell cycle	CDC16		Manuela
Cell cycle	CDC20		Manuela
Cell cycle	CDC23		Manuela
Cell cycle	CDC25A		Manuela
Cell cycle	CDC25B		Manuela
MAPK	CDC25B		Manuela
Cell cycle	CDC25C		Manuela
Cell cycle	CDC26		Manuela
Cell cycle	CDC27		Manuela
PI3K-Akt	CDC37		Manuela
Chemokine	CDC42		Manuela
MAPK	CDC42		Manuela
Rap1	CDC42		Manuela
Ras	CDC42		Manuela
VEGF	CDC42		Manuela
Cell cycle	CDC45		Manuela
Cell cycle	CDC6		Manuela
Cell cycle	CDC7		Manuela
Apelin	CDH1		Manuela
Hippo	CDH1		Manuela
Rap1	CDH1		Manuela
Phosphatidylinositol signaling system	CDIPT		Manuela
Cell cycle	CDK1		Manuela
p53	CDK1		Manuela
Cell cycle	CDK2		Manuela
FoxO	CDK2		Manuela
p53	CDK2		Manuela
PI3K-Akt	CDK2		Manuela
Cell cycle	CDK4		Manuela
p53	CDK4		Manuela
PI3K-Akt	CDK4		Manuela
Cell cycle	CDK6		Manuela
p53	CDK6		Manuela
PI3K-Akt	CDK6		Manuela
Cell cycle	CDK7		Manuela
Cell cycle	CDKN1A		Manuela
ErbB	CDKN1A		Manuela
FoxO	CDKN1A		Manuela
HIF-1	CDKN1A		Manuela
JAK-STAT	CDKN1A		Manuela
p53	CDKN1A		Manuela
PI3K-Akt	CDKN1A		Manuela
Cell cycle	CDKN1B		Manuela
ErbB	CDKN1B		Manuela
FoxO	CDKN1B		Manuela
HIF-1	CDKN1B		Manuela
PI3K-Akt	CDKN1B		Manuela
Cell cycle	CDKN1C		Manuela
Cell cycle	CDKN2A		Manuela
p53	CDKN2A		Manuela
Cell cycle	CDKN2B		Manuela
FoxO	CDKN2B		Manuela
TGF-beta	CDKN2B		Manuela
Cell cycle	CDKN2C		Manuela
Cell cycle	CDKN2D		Manuela
FoxO	CDKN2D		Manuela
Hedgehog	CDON		Manuela
Phosphatidylinositol signaling system	CDS1		Manuela
Phosphatidylinositol signaling system	CDS2		Manuela
TNF	CEBPB		Manuela
Fanconi anemia	CENPS		Manuela
Fanconi anemia	CENPS-CORT		Manuela
Fanconi anemia	CENPX		Manuela
Wnt	CER1		Manuela
Cytokine-cytokine receptor interaction	CERS1		Manuela
Sphingolipid	CERS1		Manuela
Sphingolipid	CERS2		Manuela
Sphingolipid	CERS3		Manuela
Sphingolipid	CERS4		Manuela
Sphingolipid	CERS5		Manuela
Sphingolipid	CERS6		Manuela
NF-kappa B	CFLAR		Manuela
TNF	CFLAR		Manuela
AMPK	CFTR		Manuela
cAMP	CFTR		Manuela
PI3K-Akt	CHAD		Manuela
Wnt	CHD8		Manuela
Cell cycle	CHEK1		Manuela
p53	CHEK1		Manuela
Cell cycle	CHEK2		Manuela
p53	CHEK2		Manuela
TGF-beta	CHRD		Manuela
Calcium	CHRM1		Manuela
cAMP	CHRM1		Manuela
PI3K-Akt	CHRM1		Manuela
Calcium	CHRM2		Manuela
cAMP	CHRM2		Manuela
PI3K-Akt	CHRM2		Manuela
Calcium	CHRM3		Manuela
Calcium	CHRM5		Manuela
Calcium	CHRNA7		Manuela
Chemokine	CHUK		Manuela
FoxO	CHUK		Manuela
MAPK	CHUK		Manuela
mTOR	CHUK		Manuela
NF-kappa B	CHUK		Manuela
PI3K-Akt	CHUK		Manuela
Ras	CHUK		Manuela
TNF	CHUK		Manuela
Notch	CIR1		Manuela
JAK-STAT	CISH		Manuela
Cytokine-cytokine receptor interaction	CLCF1		Manuela
mTOR	CLIP1		Manuela
cAMP	CNGA1		Manuela
cGMP-PKG	CNGA1		Manuela
cAMP	CNGA2		Manuela
cAMP	CNGA3		Manuela
cAMP	CNGA4		Manuela
cAMP	CNGB1		Manuela
cGMP-PKG	CNGB1		Manuela
cAMP	CNGB3		Manuela
Rap1	CNR1		Manuela
Cytokine-cytokine receptor interaction	CNTF		Manuela
JAK-STAT	CNTF		Manuela
Cytokine-cytokine receptor interaction	CNTFR		Manuela
JAK-STAT	CNTFR		Manuela
PI3K-Akt	COL1A1		Manuela
PI3K-Akt	COL1A2		Manuela
PI3K-Akt	COL2A1		Manuela
PI3K-Akt	COL4A1		Manuela
PI3K-Akt	COL4A2		Manuela
PI3K-Akt	COL4A3		Manuela
PI3K-Akt	COL4A4		Manuela
PI3K-Akt	COL4A5		Manuela
PI3K-Akt	COL4A6		Manuela
PI3K-Akt	COL6A1		Manuela
PI3K-Akt	COL6A2		Manuela
PI3K-Akt	COL6A3		Manuela
PI3K-Akt	COL6A5		Manuela
PI3K-Akt	COL6A6		Manuela
PI3K-Akt	COL9A1		Manuela
PI3K-Akt	COL9A2		Manuela
PI3K-Akt	COL9A3		Manuela
PI3K-Akt	COMP		Manuela
p53	COP1		Manuela
AMPK	CPT1A		Manuela
PPAR	CPT1A		Manuela
AMPK	CPT1B		Manuela
PPAR	CPT1B		Manuela
AMPK	CPT1C		Manuela
PPAR	CPT1C		Manuela
PPAR	CPT2		Manuela
Hippo	CRB1		Manuela
Hippo	CRB2		Manuela
AMPK	CREB1		Manuela
cAMP	CREB1		Manuela
cGMP-PKG	CREB1		Manuela
Estrogen	CREB1		Manuela
PI3K-Akt	CREB1		Manuela
TNF	CREB1		Manuela
AMPK	CREB3		Manuela
cAMP	CREB3		Manuela
cGMP-PKG	CREB3		Manuela
Estrogen	CREB3		Manuela
PI3K-Akt	CREB3		Manuela
TNF	CREB3		Manuela
AMPK	CREB3L1		Manuela
cAMP	CREB3L1		Manuela
cGMP-PKG	CREB3L1		Manuela
Estrogen	CREB3L1		Manuela
PI3K-Akt	CREB3L1		Manuela
TNF	CREB3L1		Manuela
AMPK	CREB3L2		Manuela
cAMP	CREB3L2		Manuela
cGMP-PKG	CREB3L2		Manuela
Estrogen	CREB3L2		Manuela
PI3K-Akt	CREB3L2		Manuela
TNF	CREB3L2		Manuela
AMPK	CREB3L3		Manuela
cAMP	CREB3L3		Manuela
cGMP-PKG	CREB3L3		Manuela
Estrogen	CREB3L3		Manuela
PI3K-Akt	CREB3L3		Manuela
TNF	CREB3L3		Manuela
AMPK	CREB3L4		Manuela
cAMP	CREB3L4		Manuela
cGMP-PKG	CREB3L4		Manuela
Estrogen	CREB3L4		Manuela
PI3K-Akt	CREB3L4		Manuela
TNF	CREB3L4		Manuela
AMPK	CREB5		Manuela
cAMP	CREB5		Manuela
cGMP-PKG	CREB5		Manuela
Estrogen	CREB5		Manuela
PI3K-Akt	CREB5		Manuela
TNF	CREB5		Manuela
cAMP	CREBBP		Manuela
Cell cycle	CREBBP		Manuela
FoxO	CREBBP		Manuela
HIF-1	CREBBP		Manuela
JAK-STAT	CREBBP		Manuela
Notch	CREBBP		Manuela
TGF-beta	CREBBP		Manuela
Thyroid hormone	CREBBP		Manuela
Wnt	CREBBP		Manuela
Chemokine	CRK		Manuela
ErbB	CRK		Manuela
Insulin	CRK		Manuela
MAPK	CRK		Manuela
Rap1	CRK		Manuela
Chemokine	CRKL		Manuela
ErbB	CRKL		Manuela
Insulin	CRKL		Manuela
MAPK	CRKL		Manuela
Rap1	CRKL		Manuela
Cytokine-cytokine receptor interaction	CRLF2		Manuela
JAK-STAT	CRLF2		Manuela
AMPK	CRTC2		Manuela
PI3K-Akt	CRTC2		Manuela
Cytokine-cytokine receptor interaction	CSF1		Manuela
MAPK	CSF1		Manuela
PI3K-Akt	CSF1		Manuela
Rap1	CSF1		Manuela
Ras	CSF1		Manuela
TNF	CSF1		Manuela
Cytokine-cytokine receptor interaction	CSF1R		Manuela
MAPK	CSF1R		Manuela
PI3K-Akt	CSF1R		Manuela
Rap1	CSF1R		Manuela
Ras	CSF1R		Manuela
Cytokine-cytokine receptor interaction	CSF2		Manuela
JAK-STAT	CSF2		Manuela
TNF	CSF2		Manuela
Cytokine-cytokine receptor interaction	CSF2RA		Manuela
JAK-STAT	CSF2RA		Manuela
Cytokine-cytokine receptor interaction	CSF2RB		Manuela
JAK-STAT	CSF2RB		Manuela
Cytokine-cytokine receptor interaction	CSF3		Manuela
JAK-STAT	CSF3		Manuela
PI3K-Akt	CSF3		Manuela
Cytokine-cytokine receptor interaction	CSF3R		Manuela
JAK-STAT	CSF3R		Manuela
PI3K-Akt	CSF3R		Manuela
Cytokine-cytokine receptor interaction	CSH1		Manuela
JAK-STAT	CSH1		Manuela
PI3K-Akt	CSH1		Manuela
Cytokine-cytokine receptor interaction	CSH2		Manuela
JAK-STAT	CSH2		Manuela
PI3K-Akt	CSH2		Manuela
Hedgehog	CSNK1A1		Manuela
Wnt	CSNK1A1		Manuela
Hedgehog	CSNK1A1L		Manuela
Wnt	CSNK1A1L		Manuela
Hedgehog	CSNK1D		Manuela
Hippo	CSNK1D		Manuela
FoxO	CSNK1E		Manuela
Hedgehog	CSNK1E		Manuela
Hippo	CSNK1E		Manuela
Wnt	CSNK1E		Manuela
Hedgehog	CSNK1G1		Manuela
Hedgehog	CSNK1G2		Manuela
Hedgehog	CSNK1G3		Manuela
NF-kappa B	CSNK2A1		Manuela
Wnt	CSNK2A1		Manuela
NF-kappa B	CSNK2A2		Manuela
Wnt	CSNK2A2		Manuela
NF-kappa B	CSNK2A3		Manuela
Wnt	CSNK2A3		Manuela
NF-kappa B	CSNK2B		Manuela
Wnt	CSNK2B		Manuela
Notch	CTBP1		Manuela
Wnt	CTBP1		Manuela
Notch	CTBP2		Manuela
Wnt	CTBP2		Manuela
Cytokine-cytokine receptor interaction	CTF1		Manuela
JAK-STAT	CTF1		Manuela
Hippo	CTNNA1		Manuela
Hippo	CTNNA2		Manuela
Hippo	CTNNA3		Manuela
Hippo	CTNNB1		Manuela
Rap1	CTNNB1		Manuela
Thyroid hormone	CTNNB1		Manuela
Wnt	CTNNB1		Manuela
Wnt	CTNNBIP1		Manuela
Rap1	CTNND1		Manuela
Estrogen	CTSD		Manuela
Sphingolipid	CTSD		Manuela
Cell cycle	CUL1		Manuela
Hedgehog	CUL1		Manuela
TGF-beta	CUL1		Manuela
Wnt	CUL1		Manuela
HIF-1	CUL2		Manuela
Hedgehog	CUL3		Manuela
Chemokine	CX3CL1		Manuela
Cytokine-cytokine receptor interaction	CX3CL1		Manuela
TNF	CX3CL1		Manuela
Chemokine	CX3CR1		Manuela
Cytokine-cytokine receptor interaction	CX3CR1		Manuela
Chemokine	CXCL1		Manuela
Cytokine-cytokine receptor interaction	CXCL1		Manuela
TNF	CXCL1		Manuela
Chemokine	CXCL10		Manuela
Cytokine-cytokine receptor interaction	CXCL10		Manuela
TNF	CXCL10		Manuela
Chemokine	CXCL11		Manuela
Cytokine-cytokine receptor interaction	CXCL11		Manuela
Chemokine	CXCL12		Manuela
Cytokine-cytokine receptor interaction	CXCL12		Manuela
NF-kappa B	CXCL12		Manuela
Chemokine	CXCL13		Manuela
Cytokine-cytokine receptor interaction	CXCL13		Manuela
Chemokine	CXCL14		Manuela
Cytokine-cytokine receptor interaction	CXCL14		Manuela
Chemokine	CXCL16		Manuela
Cytokine-cytokine receptor interaction	CXCL16		Manuela
Cytokine-cytokine receptor interaction	CXCL17		Manuela
Chemokine	CXCL2		Manuela
Cytokine-cytokine receptor interaction	CXCL2		Manuela
NF-kappa B	CXCL2		Manuela
TNF	CXCL2		Manuela
Chemokine	CXCL3		Manuela
Cytokine-cytokine receptor interaction	CXCL3		Manuela
TNF	CXCL3		Manuela
Chemokine	CXCL5		Manuela
Cytokine-cytokine receptor interaction	CXCL5		Manuela
TNF	CXCL5		Manuela
Chemokine	CXCL6		Manuela
Cytokine-cytokine receptor interaction	CXCL6		Manuela
Chemokine	CXCL8		Manuela
Cytokine-cytokine receptor interaction	CXCL8		Manuela
NF-kappa B	CXCL8		Manuela
Phospholipase D	CXCL8		Manuela
Chemokine	CXCL9		Manuela
Cytokine-cytokine receptor interaction	CXCL9		Manuela
Chemokine	CXCR1		Manuela
Cytokine-cytokine receptor interaction	CXCR1		Manuela
Phospholipase D	CXCR1		Manuela
Chemokine	CXCR2		Manuela
Cytokine-cytokine receptor interaction	CXCR2		Manuela
Phospholipase D	CXCR2		Manuela
Chemokine	CXCR3		Manuela
Cytokine-cytokine receptor interaction	CXCR3		Manuela
Calcium	CXCR4		Manuela
Chemokine	CXCR4		Manuela
Cytokine-cytokine receptor interaction	CXCR4		Manuela
Chemokine	CXCR5		Manuela
Cytokine-cytokine receptor interaction	CXCR5		Manuela
Chemokine	CXCR6		Manuela
Cytokine-cytokine receptor interaction	CXCR6		Manuela
Wnt	CXXC4		Manuela
HIF-1	CYBB		Manuela
p53	CYCS		Manuela
PPAR	CYP27A1		Manuela
PPAR	CYP4A11		Manuela
PPAR	CYP4A22		Manuela
PPAR	CYP7A1		Manuela
PPAR	CYP8B1		Manuela
Calcium	CYSLTR1		Manuela
Calcium	CYSLTR2		Manuela
Phospholipase D	CYTH1		Manuela
Phospholipase D	CYTH2		Manuela
Phospholipase D	CYTH3		Manuela
Phospholipase D	CYTH4		Manuela
Wnt	DAAM1		Manuela
Wnt	DAAM2		Manuela
TNF	DAB2IP		Manuela
MAPK	DAXX		Manuela
Cell cycle	DBF4		Manuela
PPAR	DBI		Manuela
TGF-beta	DCN		Manuela
p53	DDB2		Manuela
MAPK	DDIT3		Manuela
mTOR	DDIT4		Manuela
PI3K-Akt	DDIT4		Manuela
NF-kappa B	DDX58		Manuela
Sphingolipid	DEGS1		Manuela
Sphingolipid	DEGS2		Manuela
mTOR	DEPDC5		Manuela
mTOR	DEPTOR		Manuela
Phosphatidylinositol signaling system	DGKA		Manuela
Phospholipase D	DGKA		Manuela
Phosphatidylinositol signaling system	DGKB		Manuela
Phospholipase D	DGKB		Manuela
Phosphatidylinositol signaling system	DGKD		Manuela
Phospholipase D	DGKD		Manuela
Phosphatidylinositol signaling system	DGKE		Manuela
Phospholipase D	DGKE		Manuela
Phosphatidylinositol signaling system	DGKG		Manuela
Phospholipase D	DGKG		Manuela
Phosphatidylinositol signaling system	DGKH		Manuela
Phospholipase D	DGKH		Manuela
Phosphatidylinositol signaling system	DGKI		Manuela
Phospholipase D	DGKI		Manuela
Phosphatidylinositol signaling system	DGKK		Manuela
Phospholipase D	DGKK		Manuela
Phosphatidylinositol signaling system	DGKQ		Manuela
Phospholipase D	DGKQ		Manuela
Phosphatidylinositol signaling system	DGKZ		Manuela
Phospholipase D	DGKZ		Manuela
Hedgehog	DHH		Manuela
Thyroid hormone	DIO1		Manuela
Thyroid hormone	DIO2		Manuela
Thyroid hormone	DIO3		Manuela
Wnt	DKK1		Manuela
Wnt	DKK2		Manuela
Wnt	DKK4		Manuela
Hippo	DLG1		Manuela
Hippo	DLG2		Manuela
Hippo	DLG3		Manuela
Hippo	DLG4		Manuela
Notch	DLL1		Manuela
Notch	DLL3		Manuela
Notch	DLL4		Manuela
Phospholipase D	DNM1		Manuela
TNF	DNM1L		Manuela
Phospholipase D	DNM2		Manuela
Phospholipase D	DNM3		Manuela
Chemokine	DOCK2		Manuela
Rap1	DOCK4		Manuela
Calcium	DRD1		Manuela
cAMP	DRD1		Manuela
cAMP	DRD2		Manuela
Rap1	DRD2		Manuela
Calcium	DRD5		Manuela
cAMP	DRD5		Manuela
Notch	DTX1		Manuela
Notch	DTX2		Manuela
Notch	DTX3		Manuela
Notch	DTX3L		Manuela
Notch	DTX4		Manuela
MAPK	DUSP1		Manuela
MAPK	DUSP10		Manuela
MAPK	DUSP16		Manuela
MAPK	DUSP2		Manuela
MAPK	DUSP3		Manuela
MAPK	DUSP4		Manuela
MAPK	DUSP5		Manuela
MAPK	DUSP6		Manuela
MAPK	DUSP7		Manuela
MAPK	DUSP8		Manuela
MAPK	DUSP9		Manuela
Hippo	DVL1		Manuela
mTOR	DVL1		Manuela
Notch	DVL1		Manuela
Wnt	DVL1		Manuela
Hippo	DVL2		Manuela
mTOR	DVL2		Manuela
Notch	DVL2		Manuela
Wnt	DVL2		Manuela
Hippo	DVL3		Manuela
mTOR	DVL3		Manuela
Notch	DVL3		Manuela
Wnt	DVL3		Manuela
Cell cycle	E2F1		Manuela
Cell cycle	E2F2		Manuela
Cell cycle	E2F3		Manuela
Cell cycle	E2F4		Manuela
TGF-beta	E2F4		Manuela
Cell cycle	E2F5		Manuela
TGF-beta	E2F5		Manuela
Estrogen	EBAG9		Manuela
MAPK	ECSIT		Manuela
Cytokine-cytokine receptor interaction	EDA		Manuela
Cytokine-cytokine receptor interaction	EDA2R		Manuela
Cytokine-cytokine receptor interaction	EDAR		Manuela
HIF-1	EDN1		Manuela
TNF	EDN1		Manuela
Calcium	EDNRA		Manuela
cAMP	EDNRA		Manuela
cGMP-PKG	EDNRA		Manuela
Calcium	EDNRB		Manuela
cGMP-PKG	EDNRB		Manuela
AMPK	EEF2		Manuela
AMPK	EEF2K		Manuela
MAPK	EFNA1		Manuela
PI3K-Akt	EFNA1		Manuela
Rap1	EFNA1		Manuela
Ras	EFNA1		Manuela
MAPK	EFNA2		Manuela
PI3K-Akt	EFNA2		Manuela
Rap1	EFNA2		Manuela
Ras	EFNA2		Manuela
MAPK	EFNA3		Manuela
PI3K-Akt	EFNA3		Manuela
Rap1	EFNA3		Manuela
Ras	EFNA3		Manuela
MAPK	EFNA4		Manuela
PI3K-Akt	EFNA4		Manuela
Rap1	EFNA4		Manuela
Ras	EFNA4		Manuela
MAPK	EFNA5		Manuela
PI3K-Akt	EFNA5		Manuela
Rap1	EFNA5		Manuela
Ras	EFNA5		Manuela
ErbB	EGF		Manuela
FoxO	EGF		Manuela
HIF-1	EGF		Manuela
JAK-STAT	EGF		Manuela
MAPK	EGF		Manuela
Phospholipase D	EGF		Manuela
PI3K-Akt	EGF		Manuela
Rap1	EGF		Manuela
Ras	EGF		Manuela
Calcium	EGFR		Manuela
ErbB	EGFR		Manuela
Estrogen	EGFR		Manuela
FoxO	EGFR		Manuela
HIF-1	EGFR		Manuela
JAK-STAT	EGFR		Manuela
MAPK	EGFR		Manuela
Phospholipase D	EGFR		Manuela
PI3K-Akt	EGFR		Manuela
Rap1	EGFR		Manuela
Ras	EGFR		Manuela
HIF-1	EGLN1		Manuela
HIF-1	EGLN2		Manuela
HIF-1	EGLN3		Manuela
Apelin	EGR1		Manuela
PPAR	EHHADH		Manuela
p53	EI24		Manuela
mTOR	EIF4B		Manuela
PI3K-Akt	EIF4B		Manuela
HIF-1	EIF4E		Manuela
Insulin	EIF4E		Manuela
mTOR	EIF4E		Manuela
PI3K-Akt	EIF4E		Manuela
HIF-1	EIF4E1B		Manuela
Insulin	EIF4E1B		Manuela
mTOR	EIF4E1B		Manuela
PI3K-Akt	EIF4E1B		Manuela
HIF-1	EIF4E2		Manuela
Insulin	EIF4E2		Manuela
mTOR	EIF4E2		Manuela
PI3K-Akt	EIF4E2		Manuela
AMPK	EIF4EBP1		Manuela
ErbB	EIF4EBP1		Manuela
HIF-1	EIF4EBP1		Manuela
Insulin	EIF4EBP1		Manuela
mTOR	EIF4EBP1		Manuela
PI3K-Akt	EIF4EBP1		Manuela
AMPK	ELAVL1		Manuela
ErbB	ELK1		Manuela
Insulin	ELK1		Manuela
MAPK	ELK1		Manuela
Ras	ELK1		Manuela
MAPK	ELK4		Manuela
Chemokine	ELMO1		Manuela
HIF-1	ELOB		Manuela
HIF-1	ELOC		Manuela
Fanconi anemia	EME1		Manuela
Fanconi anemia	EME2		Manuela
HIF-1	ENO1		Manuela
HIF-1	ENO2		Manuela
HIF-1	ENO3		Manuela
HIF-1	ENO4		Manuela
cAMP	EP300		Manuela
Cell cycle	EP300		Manuela
FoxO	EP300		Manuela
HIF-1	EP300		Manuela
JAK-STAT	EP300		Manuela
Notch	EP300		Manuela
TGF-beta	EP300		Manuela
Thyroid hormone	EP300		Manuela
Wnt	EP300		Manuela
MAPK	EPHA2		Manuela
PI3K-Akt	EPHA2		Manuela
Rap1	EPHA2		Manuela
Ras	EPHA2		Manuela
Cytokine-cytokine receptor interaction	EPO		Manuela
HIF-1	EPO		Manuela
JAK-STAT	EPO		Manuela
PI3K-Akt	EPO		Manuela
Cytokine-cytokine receptor interaction	EPOR		Manuela
JAK-STAT	EPOR		Manuela
PI3K-Akt	EPOR		Manuela
Calcium	ERBB2		Manuela
ErbB	ERBB2		Manuela
HIF-1	ERBB2		Manuela
MAPK	ERBB2		Manuela
PI3K-Akt	ERBB2		Manuela
Calcium	ERBB3		Manuela
ErbB	ERBB3		Manuela
MAPK	ERBB3		Manuela
PI3K-Akt	ERBB3		Manuela
Calcium	ERBB4		Manuela
ErbB	ERBB4		Manuela
MAPK	ERBB4		Manuela
PI3K-Akt	ERBB4		Manuela
NF-kappa B	ERC1		Manuela
Fanconi anemia	ERCC1		Manuela
Fanconi anemia	ERCC4		Manuela
ErbB	EREG		Manuela
MAPK	EREG		Manuela
PI3K-Akt	EREG		Manuela
Cell cycle	ESPL1		Manuela
Estrogen	ESR1		Manuela
Thyroid hormone	ESR1		Manuela
Estrogen	ESR2		Manuela
Ras	ETS1		Manuela
Ras	ETS2		Manuela
Hedgehog	EVC		Manuela
Hedgehog	EVC2		Manuela
Ras	EXOC2		Manuela
Insulin	EXOC7		Manuela
Calcium	F2R		Manuela
cAMP	F2R		Manuela
Phospholipase D	F2R		Manuela
PI3K-Akt	F2R		Manuela
Rap1	F2R		Manuela
Rap1	F2RL3		Manuela
Fanconi anemia	FAAP100		Manuela
Fanconi anemia	FAAP24		Manuela
PPAR	FABP1		Manuela
PPAR	FABP2		Manuela
PPAR	FABP3		Manuela
PPAR	FABP4		Manuela
PPAR	FABP5		Manuela
PPAR	FABP6		Manuela
PPAR	FABP7		Manuela
TNF	FADD		Manuela
PPAR	FADS2		Manuela
Fanconi anemia	FAN1		Manuela
Fanconi anemia	FANCA		Manuela
Fanconi anemia	FANCB		Manuela
Fanconi anemia	FANCC		Manuela
Fanconi anemia	FANCD2		Manuela
Fanconi anemia	FANCE		Manuela
Fanconi anemia	FANCF		Manuela
Fanconi anemia	FANCG		Manuela
Fanconi anemia	FANCI		Manuela
Fanconi anemia	FANCL		Manuela
Fanconi anemia	FANCM		Manuela
Rap1	FARP2		Manuela
Cytokine-cytokine receptor interaction	FAS		Manuela
MAPK	FAS		Manuela
p53	FAS		Manuela
TNF	FAS		Manuela
Cytokine-cytokine receptor interaction	FASLG		Manuela
FoxO	FASLG		Manuela
MAPK	FASLG		Manuela
PI3K-Akt	FASLG		Manuela
Ras	FASLG		Manuela
AMPK	FASN		Manuela
Insulin	FASN		Manuela
AMPK	FBP1		Manuela
Insulin	FBP1		Manuela
AMPK	FBP2		Manuela
Insulin	FBP2		Manuela
FoxO	FBXO25		Manuela
FoxO	FBXO32		Manuela
Hedgehog	FBXW11		Manuela
Hippo	FBXW11		Manuela
Wnt	FBXW11		Manuela
Phospholipase D	FCER1A		Manuela
Sphingolipid	FCER1A		Manuela
Phospholipase D	FCER1G		Manuela
Sphingolipid	FCER1G		Manuela
cAMP	FFAR2		Manuela
Hippo	FGF1		Manuela
MAPK	FGF1		Manuela
PI3K-Akt	FGF1		Manuela
Rap1	FGF1		Manuela
Ras	FGF1		Manuela
MAPK	FGF10		Manuela
PI3K-Akt	FGF10		Manuela
Rap1	FGF10		Manuela
Ras	FGF10		Manuela
MAPK	FGF16		Manuela
PI3K-Akt	FGF16		Manuela
Rap1	FGF16		Manuela
Ras	FGF16		Manuela
MAPK	FGF17		Manuela
PI3K-Akt	FGF17		Manuela
Rap1	FGF17		Manuela
Ras	FGF17		Manuela
MAPK	FGF18		Manuela
PI3K-Akt	FGF18		Manuela
Rap1	FGF18		Manuela
Ras	FGF18		Manuela
MAPK	FGF19		Manuela
PI3K-Akt	FGF19		Manuela
Rap1	FGF19		Manuela
Ras	FGF19		Manuela
MAPK	FGF2		Manuela
PI3K-Akt	FGF2		Manuela
Rap1	FGF2		Manuela
Ras	FGF2		Manuela
MAPK	FGF20		Manuela
PI3K-Akt	FGF20		Manuela
Rap1	FGF20		Manuela
Ras	FGF20		Manuela
MAPK	FGF21		Manuela
PI3K-Akt	FGF21		Manuela
Rap1	FGF21		Manuela
Ras	FGF21		Manuela
MAPK	FGF22		Manuela
PI3K-Akt	FGF22		Manuela
Rap1	FGF22		Manuela
Ras	FGF22		Manuela
MAPK	FGF23		Manuela
PI3K-Akt	FGF23		Manuela
Rap1	FGF23		Manuela
Ras	FGF23		Manuela
MAPK	FGF3		Manuela
PI3K-Akt	FGF3		Manuela
Rap1	FGF3		Manuela
Ras	FGF3		Manuela
MAPK	FGF4		Manuela
PI3K-Akt	FGF4		Manuela
Rap1	FGF4		Manuela
Ras	FGF4		Manuela
MAPK	FGF5		Manuela
PI3K-Akt	FGF5		Manuela
Rap1	FGF5		Manuela
Ras	FGF5		Manuela
MAPK	FGF6		Manuela
PI3K-Akt	FGF6		Manuela
Rap1	FGF6		Manuela
Ras	FGF6		Manuela
MAPK	FGF7		Manuela
PI3K-Akt	FGF7		Manuela
Rap1	FGF7		Manuela
Ras	FGF7		Manuela
MAPK	FGF8		Manuela
PI3K-Akt	FGF8		Manuela
Rap1	FGF8		Manuela
Ras	FGF8		Manuela
MAPK	FGF9		Manuela
PI3K-Akt	FGF9		Manuela
Rap1	FGF9		Manuela
Ras	FGF9		Manuela
MAPK	FGFR1		Manuela
PI3K-Akt	FGFR1		Manuela
Rap1	FGFR1		Manuela
Ras	FGFR1		Manuela
MAPK	FGFR2		Manuela
PI3K-Akt	FGFR2		Manuela
Rap1	FGFR2		Manuela
Ras	FGFR2		Manuela
MAPK	FGFR3		Manuela
PI3K-Akt	FGFR3		Manuela
Rap1	FGFR3		Manuela
Ras	FGFR3		Manuela
MAPK	FGFR4		Manuela
PI3K-Akt	FGFR4		Manuela
Rap1	FGFR4		Manuela
Ras	FGFR4		Manuela
Chemokine	FGR		Manuela
JAK-STAT	FHL1		Manuela
Estrogen	FKBP4		Manuela
Estrogen	FKBP5		Manuela
mTOR	FLCN		Manuela
MAPK	FLNA		Manuela
MAPK	FLNB		Manuela
MAPK	FLNC		Manuela
Insulin	FLOT1		Manuela
Insulin	FLOT2		Manuela
HIF-1	FLT1		Manuela
MAPK	FLT1		Manuela
PI3K-Akt	FLT1		Manuela
