TERM	SYMBOL	CATEGORY	LIST
Stem	GPR160	Epithelial	Markers
Stem	PDIA6	Epithelial	Markers
Stem	IMPDH2	Epithelial	Markers
Stem	ARPC3	Epithelial	Markers
Stem	SNRPF	Epithelial	Markers
Stem	LPP	Epithelial	Markers
Stem	ETHE1	Epithelial	Markers
Stem	RNF186	Epithelial	Markers
Stem	SPINK5	Epithelial	Markers
Stem	KRTCAP3	Epithelial	Markers
Stem	EIF1	Epithelial	Markers
Stem	DSG2	Epithelial	Markers
Stem	SPCS1	Epithelial	Markers
Stem	TRABD2A	Epithelial	Markers
Stem	PRDX1	Epithelial	Markers
Stem	MARCKSL1	Epithelial	Markers
Stem	TCEA3	Epithelial	Markers
Stem	MARCKS	Epithelial	Markers
Stem	NFIB	Epithelial	Markers
Stem	COMMD6	Epithelial	Markers
Stem	NFIA	Epithelial	Markers
Stem	MECOM	Epithelial	Markers
Stem	ACTB	Epithelial	Markers
Stem	MUC4	Epithelial	Markers
Stem	UGDH	Epithelial	Markers
Stem	RTN4	Epithelial	Markers
Stem	ZFP36L2	Epithelial	Markers
Stem	EMP2	Epithelial	Markers
Stem	YBX3	Epithelial	Markers
Stem	PLCB4	Epithelial	Markers
Stem	APEX1	Epithelial	Markers
Stem	ZFAS1	Epithelial	Markers
Stem	OSTC	Epithelial	Markers
Stem	RAN	Epithelial	Markers
Stem	SEC61B	Epithelial	Markers
Stem	FOXP1	Epithelial	Markers
Stem	TMEM123	Epithelial	Markers
Stem	MT1G	Epithelial	Markers
Stem	MTDH	Epithelial	Markers
Stem	NFKBIZ	Epithelial	Markers
Stem	PDZK1IP1	Epithelial	Markers
Stem	FBL	Epithelial	Markers
Stem	TSPAN6	Epithelial	Markers
Stem	HSP90B1	Epithelial	Markers
Stem	HNRNPA1	Epithelial	Markers
Stem	MT1M	Epithelial	Markers
Stem	MUC12	Epithelial	Markers
Stem	ID2	Epithelial	Markers
Stem	CCND1	Epithelial	Markers
Stem	RAB13	Epithelial	Markers
Stem	NCL	Epithelial	Markers
Stem	HADH	Epithelial	Markers
Stem	TRIM2	Epithelial	Markers
Stem	C12orf57	Epithelial	Markers
Stem	IRF2BP2	Epithelial	Markers
Stem	SET	Epithelial	Markers
Stem	GAS6	Epithelial	Markers
Stem	PLP2	Epithelial	Markers
Stem	TMEM238	Epithelial	Markers
Stem	MYB	Epithelial	Markers
Stem	TNFRSF11A	Epithelial	Markers
Stem	ITGA6	Epithelial	Markers
Stem	CPNE3	Epithelial	Markers
Stem	ID3	Epithelial	Markers
Stem	MT1F	Epithelial	Markers
Stem	PPP1R14B	Epithelial	Markers
Stem	ITM2C	Epithelial	Markers
Stem	GDF15	Epithelial	Markers
Stem	SERP1	Epithelial	Markers
Stem	SUB1	Epithelial	Markers
Stem	ETS2	Epithelial	Markers
Stem	DUT	Epithelial	Markers
Stem	NSA2	Epithelial	Markers
Stem	SYPL1	Epithelial	Markers
Stem	GMNN	Epithelial	Markers
Stem	ATP1B1	Epithelial	Markers
Stem	SRI	Epithelial	Markers
Stem	KCNE3	Epithelial	Markers
Stem	LDHA	Epithelial	Markers
Stem	ZKSCAN1	Epithelial	Markers
Stem	CCNI	Epithelial	Markers
Stem	ECI2	Epithelial	Markers
Stem	TFCP2L1	Epithelial	Markers
Stem	PLBD1	Epithelial	Markers
Stem	CCT2	Epithelial	Markers
Stem	FOSB	Epithelial	Markers
Stem	CTSS	Epithelial	Markers
Stem	TMEM176B	Epithelial	Markers
Stem	ACTR2	Epithelial	Markers
Stem	ENO1	Epithelial	Markers
Stem	PAPSS2	Epithelial	Markers
Stem	LSM5	Epithelial	Markers
Stem	CASP6	Epithelial	Markers
Stem	LBR	Epithelial	Markers
Stem	HIF1A	Epithelial	Markers
Stem	DUOX2	Epithelial	Markers
Stem	PPIC	Epithelial	Markers
Stem	NHP2	Epithelial	Markers
Stem	GOLIM4	Epithelial	Markers
Stem	PDCD4	Epithelial	Markers
Stem	CDH17	Epithelial	Markers
Stem	SNORC	Epithelial	Markers
